"SEQ","JFAGY code","Allergen Term（JP）","Furigana（JP）","Allergen Term（EN）","Level","Main 100","Clinical Guideline","変更区分","収載日","終了日"
"2532","GCM6331409X1ZZZ","【成分名】乾燥破傷風ウマ抗毒素","","","1","","","1","00000000","99999999"
"2533","GCM6331410X1ZZZ","【成分名】乾燥はぶウマ抗毒素","","","1","","","1","00000000","99999999"
"2534","GCM6331411X1ZZZ","【成分名】乾燥ボツリヌスウマ抗毒素","","","1","","","1","00000000","99999999"
"2535","GCM6331412X1ZZZ","【成分名】乾燥まむしウマ抗毒素","","","1","","","1","00000000","99999999"
"2536","GCM6341403X5ZZZ","【成分名】人全血液","","","1","","","1","00000000","99999999"
"2537","GCM6342401X1ZZZ","【成分名】人血小板濃厚液","","","1","","","1","00000000","99999999"
"2538","GCM6342402X5ZZZ","【成分名】合成血","","","1","","","1","00000000","99999999"
"2539","GCM6342403X5ZZZ","【成分名】解凍人赤血球液","","","1","","","1","00000000","99999999"
"2540","GCM6342405X3ZZZ","【成分名】人赤血球液","","","1","","","1","00000000","99999999"
"2541","GCM6342406X7ZZZ","【成分名】新鮮凍結人血漿","","","1","","","1","00000000","99999999"
"2542","GCM6342408X5ZZZ","【成分名】洗浄人赤血球液","","","1","","","1","00000000","99999999"
"2543","GCM6342409X1ZZZ","【成分名】人血小板濃厚液ＨＬＡ","","","1","","","1","00000000","99999999"
"2544","GCM6343400X1ZZZ","【成分名】乾燥スルホ化人免疫グロブリン","","","1","","","1","00000000","99999999"
"2545","GCM6343401X4ZZZ","【成分名】乾燥ペプシン処理人免疫グロブリン","","","1","","","1","00000000","99999999"
"2546","GCM6343402X1ZZZ","【成分名】乾燥ポリエチレングリコール処理人免疫グロブリン","","","1","","","1","00000000","99999999"
"2547","GCM6343404X1ZZZ","【成分名】抗ＨＢｓ人免疫グロブリン","","","1","","","1","00000000","99999999"
"2548","GCM6343406X5ZZZ","【成分名】乾燥濃縮人血液凝固第８因子","","","1","","","1","00000000","99999999"
"2549","GCM6343407X2ZZZ","【成分名】乾燥抗Ｄ（Ｒｈｏ）人免疫グロブリン","","","1","","","1","00000000","99999999"
"2550","GCM6343408X1ZZZ","【成分名】乾燥抗破傷風人免疫グロブリン","","","1","","","1","00000000","99999999"
"2551","GCM6343409X5ZZZ","【成分名】乾燥人血液凝固第９因子複合体","","","1","","","1","00000000","99999999"
"2552","GCM6343410X1ZZZ","【成分名】人血清アルブミン","","","1","","","1","00000000","99999999"
"2553","GCM6343411X1ZZZ","【成分名】乾燥人フィブリノゲン","","","1","","","1","00000000","99999999"
"2554","GCM6343412X1ZZZ","【成分名】人免疫グロブリン","","","1","","","1","00000000","99999999"
"2555","GCM6343414X1ZZZ","【成分名】乾燥人血液凝固因子抗体迂回活性複合体","","","1","","","1","00000000","99999999"
"2556","GCM6343415G1ZZZ","【成分名】抗破傷風人免疫グロブリン","","","1","","","1","00000000","99999999"
"2557","GCM6343417X2ZZZ","【成分名】乾燥ｐＨ４処理人免疫グロブリン","","","1","","","1","00000000","99999999"
"2558","GCM6343419X1ZZZ","【成分名】人ハプトグロビン","","","1","","","1","00000000","99999999"
"2559","GCM6343420X1ZZZ","【成分名】乾燥イオン交換樹脂処理人免疫グロブリン","","","1","","","1","00000000","99999999"
"2560","GCM6343422X1ZZZ","【成分名】加熱人血漿たん白","","","1","","","1","00000000","99999999"
"2561","GCM6343423X1ZZZ","【成分名】乾燥抗ＨＢｓ人免疫グロブリン","","","1","","","1","00000000","99999999"
"2562","GCM6343424D2ZZZ","【成分名】乾燥濃縮人アンチトロンビン３","","","1","","","1","00000000","99999999"
"2563","GCM6343426D1ZZZ","【成分名】乾燥濃縮人Ｃ１インアクチベーター","","","1","","","1","00000000","99999999"
"2564","GCM6343427A1ZZZ","【成分名】ｐＨ４処理酸性人免疫グロブリン","","","1","","","1","00000000","99999999"
"2565","GCM6343428A1ZZZ","【成分名】ポリエチレングリコール処理人免疫グロブリン","","","1","","","1","00000000","99999999"
"2566","GCM6343429D6ZZZ","【成分名】乾燥濃縮人血液凝固第９因子","","","1","","","1","00000000","99999999"
"2567","GCM6343430G1ZZZ","【成分名】オクトコグアルファ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2568","GCM6343431D2ZZZ","【成分名】ヒト血漿由来乾燥血液凝固第１３因子","","","1","","","1","00000000","99999999"
"2569","GCM6343432D4ZZZ","【成分名】ルリオクトコグアルファ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2570","GCM6343433A1ZZZ","【成分名】ポリエチレングリコール処理抗破傷風人免疫グロブリン","","","1","","","1","00000000","99999999"
"2571","GCM6343434D6ZZZ","【成分名】エプタコグアルファ（活性型）（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2572","GCM6343435D1ZZZ","【成分名】乾燥濃縮人活性化プロテインＣ","","","1","","","1","00000000","99999999"
"2573","GCM6343436A1ZZZ","【成分名】ポリエチレングリコール処理抗ＨＢｓ人免疫グロブリン","","","1","","","1","00000000","99999999"
"2574","GCM6343437A2ZZZ","【成分名】人血清アルブミン（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2575","GCM6343438D1ZZZ","【成分名】ノナコグアルファ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2576","GCM6343439A1ZZZ","【成分名】ｐＨ４処理酸性人免疫グロブリン（皮下注射）","","","1","","","1","00000000","99999999"
"2577","GCM6343440D1ZZZ","【成分名】ツロクトコグ　アルファ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2578","GCM6343441D1ZZZ","【成分名】エフトレノナコグ　アルファ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2579","GCM6343442D1ZZZ","【成分名】エフラロクトコグ　アルファ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2580","GCM6343443D1ZZZ","【成分名】カトリデカコグ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2581","GCM6343444D1ZZZ","【成分名】アンチトロンビン　ガンマ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2582","GCM6343445D1ZZZ","【成分名】ノナコグ　ガンマ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2583","GCM6343446D1ZZZ","【成分名】ルリオクトコグ　アルファ　ペゴル（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2584","GCM6343447D1ZZZ","【成分名】オクトコグ　ベータ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2585","GCM6343448D1ZZZ","【成分名】アルブトレペノナコグ　アルファ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2586","GCM6343449D1ZZZ","【成分名】乾燥濃縮人プロトロンビン複合体","","","1","","","1","00000000","99999999"
"2587","GCM6343450D1ZZZ","【成分名】ロノクトコグ　アルファ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2588","GCM6343451A1ZZZ","【成分名】エミシズマブ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2589","GCM6343452D1ZZZ","【成分名】ノナコグ　ベータ　ペゴル（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2590","GCM6343453D1ZZZ","【成分名】ダモクトコグ　アルファ　ペゴル（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2591","GCM6343454D1ZZZ","【成分名】ツロクトコグ　アルファ　ペゴル（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2592","GCM6343455D1ZZZ","【成分名】ボニコグ　アルファ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2593","GCM6343456D1ZZZ","【成分名】乾燥濃縮人α１プロテイナーゼインヒビター","","","1","","","1","00000000","99999999"
"2594","GCM6343457D1ZZZ","【成分名】シモクトコグ　アルファ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2595","GCM6343458G1ZZZ","【成分名】コンシズマブ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2596","GCM6343459D1ZZZ","【成分名】エフアネソクトコグ　アルファ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2597","GCM6343460D1ZZZ","【成分名】スソクトコグ　アルファ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2598","GCM6343461D1ZZZ","【成分名】乾燥濃縮人プロテインＣ","","","1","","","1","00000000","99999999"
"2599","GCM6343500D1ZZZ","【成分名】乾燥濃縮人血液凝固第１０因子加活性化第Ⅶ因子","","","1","","","1","00000000","99999999"
"2600","GCM6349400A1ZZZ","【成分名】ヘミン","","","1","","","1","00000000","99999999"
"2601","GCM6349800X1ZZZ","【成分名】フィブリノゲン加第１３因子","","","1","","","1","00000000","99999999"
"2602","GCM6349802X1ZZZ","【成分名】フィブリノゲン配合剤","","","1","","","1","00000000","99999999"
"2603","GCM6391700X3ZZZ","【成分名】乾燥ＢＣＧ膀胱内用（日本株）","","","1","","","1","00000000","99999999"
"2604","GCM6393400X1ZZZ","【成分名】精製ツベルクリン","","","1","","","1","00000000","99999999"
"2605","GCM6399402D1ZZZ","【成分名】インターフェロンベータ","","","1","","","1","00000000","99999999"
"2606","GCM6399404A3ZZZ","【成分名】インターフェロンアルファ（ＮＡＭＡＬＷＡ）","","","1","","","1","00000000","99999999"
"2607","GCM6399408F4ZZZ","【成分名】インターフェロンガンマ１ａ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2608","GCM6399411D1ZZZ","【成分名】テセロイキン（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2609","GCM6399413A2ZZZ","【成分名】抗ヒト胸腺細胞ウマ免疫グロブリン","","","1","","","1","00000000","99999999"
"2610","GCM6399416D1ZZZ","【成分名】インターフェロンベータ１ｂ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2611","GCM6399418D1ZZZ","【成分名】バシリキシマブ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2612","GCM6399419A1ZZZ","【成分名】ペグインターフェロンアルファ２ａ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2613","GCM6399420D1ZZZ","【成分名】ペグインターフェロンアルファ２ｂ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2614","GCM6399421A1ZZZ","【成分名】トシリズマブ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2615","GCM6399422G1ZZZ","【成分名】インターフェロンベータ１ａ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2616","GCM6399423F1ZZZ","【成分名】抗ヒト胸腺細胞ウサギ免疫グロブリン","","","1","","","1","00000000","99999999"
"2617","GCM6399424A1ZZZ","【成分名】エクリズマブ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2618","GCM6399426A1ZZZ","【成分名】ベズロトクスマブ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2619","GCM6399427A1ZZZ","【成分名】ラブリズマブ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2620","GCM6399428G1ZZZ","【成分名】サトラリズマブ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2621","GCM6399429A1ZZZ","【成分名】イネビリズマブ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2622","GCM6399430A1ZZZ","【成分名】エフガルチギモド　アルファ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2623","GCM6399431A1ZZZ","【成分名】スチムリマブ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2624","GCM6399432A1ZZZ","【成分名】ロザノリキシズマブ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2625","GCM6399433A1ZZZ","【成分名】クロバリマブ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2626","GCM6399500D2ZZZ","【成分名】ヒスタミン加人免疫グロブリン（乾燥）","","","1","","","1","00000000","99999999"
"2627","GCM6399501A1ZZZ","【成分名】エフガルチギモド　アルファ（遺伝子組換え）・ボルヒアルロニダーゼ　アルファ（遺伝子組換え）","","","1","","","1","00000000","99999999"
"2628","GCM6415001X1ZZZ","【成分名】キニーネエチル炭酸エステル","","","1","","","1","00000000","99999999"
"2629","GCM6415002X1ZZZ","【成分名】キニーネ塩酸塩水和物","","","1","","","1","00000000","99999999"
"2630","GCM6415003X1ZZZ","【成分名】キニーネ硫酸塩水和物","","","1","","","1","00000000","99999999"
"2631","GCM6419003F1ZZZ","【成分名】メフロキン塩酸塩","","","1","","","1","00000000","99999999"
"2632","GCM6419004M1ZZZ","【成分名】パロモマイシン硫酸塩","","","1","","","1","00000000","99999999"
"2633","GCM6419005F1ZZZ","【成分名】プリマキンリン酸塩","","","1","","","1","00000000","99999999"
"2634","GCM6419006F1ZZZ","【成分名】スピラマイシン","","","1","","","1","00000000","99999999"
"2635","GCM6419101F1ZZZ","【成分名】アトバコン・プログアニル塩酸塩","","","1","","","1","00000000","99999999"
"2636","GCM6419102F1ZZZ","【成分名】アルテメテル・ルメファントリン","","","1","","","1","00000000","99999999"
"2637","GCM6419400D1ZZZ","【成分名】ペンタミジンイセチオン酸塩","","","1","","","1","00000000","99999999"
